round,steps,score,coins,crates,bombs,kills,invalid,killed_self,reward,epsilon
47,39,3,3,9,3,0,5,1,-27.1,0.2382
48,23,2,2,7,2,0,2,1,-33.9,0.237
49,52,5,5,16,4,0,10,1,-9.5,0.2358
50,138,13,13,42,9,0,15,1,88.5,0.2347
51,94,9,9,28,6,0,12,1,37.9,0.2335
52,42,2,2,9,2,0,4,1,-33.4,0.2323
53,56,5,5,16,5,0,6,1,2.2,0.2312
54,20,2,2,9,2,0,8,1,-44.2,0.23
55,112,4,4,13,4,0,11,1,-39.1,0.2289
56,48,4,4,11,4,0,6,1,-16.5,0.2277
57,165,2,2,13,3,0,29,1,-109.7,0.2266
58,8,0,0,6,1,0,1,1,-40.6,0.2254
59,6,0,0,3,1,0,0,1,-41.1,0.2243
60,7,0,0,2,1,0,2,1,-46.6,0.2232
61,194,11,11,41,13,0,17,1,79.5,0.2221
62,5,0,0,3,1,0,2,1,-62.0,0.221
63,40,2,2,10,3,0,8,1,-43.4,0.2199
64,396,27,27,66,20,0,33,1,197.8,0.2188
65,92,11,11,26,7,0,11,1,50.1,0.2177
66,230,21,21,41,16,0,19,1,155.2,0.2166
67,71,4,4,19,7,0,8,1,7.6,0.2155
68,22,1,1,9,3,0,9,1,-47.5,0.2144
69,44,2,2,14,5,0,7,1,-21.8,0.2133
70,28,3,3,12,3,0,4,1,-19.1,0.2123
71,71,5,5,30,8,0,11,1,22.8,0.2112
72,31,3,3,13,4,0,7,1,-23.2,0.2102
73,29,2,2,11,4,0,7,1,-26.0,0.2091
74,17,1,1,4,2,0,5,1,-42.8,0.2081
75,41,4,4,12,4,0,8,1,-9.2,0.207
76,15,0,0,7,2,0,3,1,-41.7,0.206
77,5,0,0,2,1,0,1,1,-61.0,0.205
78,23,0,0,4,2,0,3,1,-44.6,0.2039
79,72,5,5,14,6,0,8,1,-7.3,0.2029
80,30,2,2,13,4,0,9,1,-35.8,0.2019
81,351,27,27,84,26,0,15,1,297.8,0.2009
82,91,10,10,35,9,0,14,1,60.6,0.1999
83,52,4,4,17,5,0,5,1,0.5,0.1989
84,36,4,4,13,4,0,9,1,-19.0,0.1979
85,112,8,8,28,8,0,5,1,55.6,0.1969
86,56,1,1,16,7,0,4,1,3.6,0.1959
87,163,7,7,34,12,0,8,1,71.3,0.1949
88,22,2,2,11,3,0,7,1,-39.0,0.194
89,58,2,2,12,6,0,6,1,-21.8,0.193
90,50,4,4,16,6,0,7,1,3.9,0.192
91,87,8,8,30,9,0,10,1,38.7,0.1911
92,53,3,3,13,3,0,6,1,-16.7,0.1901
93,23,1,1,7,3,0,7,1,-49.5,0.1892
94,252,20,20,70,23,0,28,1,203.7,0.1882
95,17,0,0,7,2,0,5,1,-46.6,0.1873
96,28,1,1,14,4,0,3,1,-18.8,0.1863
97,58,4,4,19,6,0,6,1,-1.9,0.1854
98,68,4,4,9,6,0,9,1,-3.3,0.1845
99,105,6,6,33,12,0,17,1,39.8,0.1836
100,24,2,2,9,3,0,4,1,-27.8,0.1826
101,34,2,2,11,4,0,5,1,-26.2,0.1817
102,24,1,1,9,3,0,2,1,-31.4,0.1808
103,203,14,14,36,15,0,18,1,84.0,0.1799
104,157,13,13,31,11,0,15,1,68.5,0.179
105,113,8,8,30,8,0,9,1,51.5,0.1781
106,259,22,22,71,19,0,22,1,214.9,0.1772
107,5,0,0,2,1,0,4,1,-57.0,0.1763
108,118,13,13,37,12,0,6,1,115.5,0.1755
109,28,0,0,10,4,0,4,1,-33.3,0.1746
110,107,11,11,33,10,0,7,1,82.5,0.1737
111,5,0,0,3,1,0,2,1,-62.5,0.1728
112,19,1,1,7,2,0,5,1,-43.2,0.172
113,20,1,1,7,2,0,2,1,-31.4,0.1711
114,90,4,4,17,7,0,9,1,-1.4,0.1703
115,88,8,8,26,9,0,3,1,46.1,0.1694
116,88,12,12,27,8,0,6,1,80.5,0.1686
117,255,24,24,76,16,0,20,1,228.6,0.1677
118,400,16,16,55,27,0,13,0,208.1,0.1669
119,5,0,0,4,1,0,2,1,-61.5,0.1661
120,400,28,28,94,25,0,18,0,386.4,0.1652
121,48,5,5,15,4,0,10,1,-5.4,0.1644
122,18,0,0,8,2,0,4,1,-47.7,0.1636
123,223,27,27,66,16,0,13,1,234.3,0.1628
124,38,2,2,18,4,0,7,1,-24.0,0.1619
125,114,13,13,42,10,0,10,1,95.0,0.1611
126,49,4,4,15,6,0,4,1,4.3,0.1603
127,48,6,6,21,6,0,4,1,22.2,0.1595
128,89,5,5,36,12,0,15,1,32.9,0.1587
129,21,2,2,8,3,0,4,1,-30.3,0.1579
130,41,3,3,20,5,0,5,1,-0.2,0.1571
131,20,2,2,10,3,0,6,1,-34.5,0.1564
132,125,17,17,38,12,0,14,1,121.9,0.1556
133,45,4,4,20,6,0,9,1,-3.1,0.1548
134,303,34,34,85,20,0,18,1,342.6,0.154
135,24,1,1,6,3,0,4,1,-36.3,0.1533
136,73,8,8,32,7,0,8,1,57.5,0.1525
137,88,9,9,30,10,0,10,1,55.8,0.1517
138,54,2,2,14,7,0,5,1,-14.1,0.151
139,238,20,20,61,24,0,25,1,191.0,0.1502
140,104,12,12,34,10,0,4,1,101.2,0.1495
141,21,0,0,9,3,0,3,1,-41.7,0.1487
142,150,11,11,44,14,0,15,1,84.8,0.148
143,110,13,13,40,11,0,11,1,103.1,0.1472
144,29,3,3,11,4,0,3,1,-15.0,0.1465
145,103,11,11,35,8,0,4,1,89.7,0.1458
146,126,18,18,43,12,0,11,1,148.0,0.145
147,154,19,19,45,12,0,7,1,171.7,0.1443
148,32,3,3,15,3,0,3,1,-7.1,0.1436
149,119,13,13,39,9,0,11,1,99.2,0.1429
150,88,10,10,25,6,0,6,1,54.7,0.1422
151,28,1,1,11,3,0,4,1,-20.1,0.1414
152,13,0,0,7,2,0,1,1,-38.8,0.1407
153,27,2,2,11,3,0,2,1,-16.1,0.14
154,188,23,23,59,14,0,9,1,211.6,0.1393
155,136,14,14,43,12,0,5,1,133.2,0.1386
156,183,17,17,45,14,0,5,1,148.1,0.1379
157,276,29,29,72,24,0,18,1,273.9,0.1373
158,27,1,1,16,4,0,0,1,-5.3,0.1366
159,34,4,4,8,3,0,3,1,-14.9,0.1359
160,13,0,0,7,2,0,4,1,-49.2,0.1352
161,84,8,8,26,7,0,7,1,31.9,0.1345
162,199,18,18,59,20,0,13,1,190.1,0.1339
163,135,8,8,34,11,0,7,1,56.5,0.1332
164,48,2,2,19,6,0,2,1,3.3,0.1325
165,29,3,3,14,4,0,5,1,-18.2,0.1319
166,17,2,2,9,2,0,4,1,-33.7,0.1312
167,400,13,13,47,35,0,20,0,218.4,0.1305
168,235,19,19,54,19,0,13,1,198.4,0.1299
169,15,0,0,6,2,0,3,1,-44.0,0.1292
170,69,5,5,19,10,0,13,1,-2.3,0.1286
171,39,1,1,8,5,0,1,1,-9.9,0.128
172,37,2,2,14,5,0,10,1,-34.5,0.1273
173,70,2,2,34,10,0,8,1,28.7,0.1267
174,5,0,0,3,1,0,3,1,-63.5,0.126
175,283,2,2,12,34,0,12,1,-53.3,0.1254
176,22,2,2,6,2,0,2,1,-26.3,0.1248
177,311,19,19,66,31,0,21,1,199.8,0.1242
178,287,14,14,55,31,0,20,1,151.6,0.1235
179,229,23,23,79,25,0,24,1,204.3,0.1229
180,43,2,2,19,6,0,8,1,-12.8,0.1223
181,137,6,6,28,17,0,34,1,-11.4,0.1217
182,304,19,19,73,33,0,26,1,277.4,0.1211
183,62,3,3,21,8,0,10,1,-0.3,0.1205
184,28,2,2,10,4,0,6,1,-24.5,0.1199
185,94,5,5,35,13,0,18,1,15.0,0.1193
186,80,4,4,24,11,0,11,1,2.6,0.1187
187,37,2,2,12,5,0,5,1,-24.1,0.1181
188,400,26,26,82,43,0,24,0,359.5,0.1175
189,78,6,6,31,10,0,4,1,47.2,0.1169
190,27,0,0,10,4,0,1,1,-29.5,0.1163
191,45,1,1,17,6,0,2,1,-6.8,0.1157
192,157,12,12,42,19,0,9,1,116.8,0.1152
193,69,5,5,24,8,0,2,1,38.7,0.1146
194,82,3,3,13,8,0,7,1,-10.1,0.114
195,148,13,13,53,19,0,12,1,125.6,0.1134
196,26,0,0,7,3,0,2,1,-41.5,0.1129
197,32,0,0,9,4,0,2,1,-29.4,0.1123
198,167,17,17,59,21,0,11,1,159.9,0.1118
199,154,19,19,53,18,0,2,1,216.6,0.1112
200,7,0,0,2,1,0,2,1,-46.5,0.1106
201,28,2,2,9,4,0,8,1,-34.6,0.1101
202,53,2,2,17,7,0,9,1,-26.5,0.1095
203,67,4,4,16,6,0,10,1,-1.6,0.109
204,152,13,13,42,20,0,8,1,95.8,0.1084
205,41,3,3,19,6,0,0,1,7.5,0.1079
206,29,3,3,14,4,0,1,1,-4.4,0.1074
207,92,6,6,39,12,0,6,1,53.2,0.1068
208,267,15,15,56,27,0,10,1,147.7,0.1063
209,400,41,41,115,40,0,24,0,504.7,0.1058
210,213,25,25,59,23,0,16,1,226.8,0.1052
211,20,0,0,8,3,0,7,1,-48.7,0.1047
212,175,13,13,40,20,0,11,1,113.0,0.1042
213,20,1,1,8,3,0,3,1,-34.1,0.1037
214,400,28,28,71,40,0,26,0,273.9,0.1031
215,163,23,23,59,18,0,10,1,219.5,0.1026
216,147,8,8,34,16,0,12,1,59.8,0.1021
217,21,0,0,9,3,0,2,1,-36.1,0.1016
218,400,26,26,80,37,0,15,0,388.4,0.1011
219,322,26,26,83,28,0,12,1,291.5,0.1006
220,85,9,9,34,11,0,13,1,57.0,0.1001
221,20,0,0,7,3,0,5,1,-45.2,0.0996
222,48,3,3,20,7,0,8,1,-5.2,0.0991
223,6,0,0,2,1,0,1,1,-44.0,0.0986
224,20,1,1,5,3,0,5,1,-47.6,0.0981
225,7,0,0,3,1,0,3,1,-63.1,0.0976
226,76,9,9,25,7,0,6,1,51.4,0.0971
227,400,20,20,68,34,0,16,0,288.9,0.0966
228,68,8,8,37,9,0,4,1,75.3,0.0962
229,45,4,4,17,6,0,2,1,17.3,0.0957
230,277,19,19,60,33,0,18,1,233.1,0.0952
231,115,4,4,17,15,0,9,1,16.8,0.0947
232,400,35,35,97,45,0,13,0,496.2,0.0942
233,189,10,10,38,18,0,8,1,125.7,0.0938
234,38,2,2,19,5,0,4,1,-10.8,0.0933
235,21,1,1,10,2,0,1,1,-21.6,0.0928
236,146,9,9,27,12,0,7,1,36.5,0.0924
237,400,37,37,93,45,0,30,0,384.6,0.0919
238,274,34,34,91,24,0,12,1,369.3,0.0915
239,400,44,44,106,39,0,16,0,517.6,0.091
240,247,29,29,87,24,0,20,1,339.7,0.0905
241,199,17,17,51,19,0,11,1,189.9,0.0901
242,400,46,46,100,30,0,12,0,564.6,0.0896
243,98,5,5,16,11,0,1,1,42.7,0.0892
244,6,0,0,2,1,0,0,1,-41.1,0.0887
245,41,5,5,16,5,0,4,1,14.1,0.0883
246,258,22,22,69,27,0,10,1,267.7,0.0879
247,295,7,7,33,29,0,13,1,48.3,0.0874
248,172,18,18,56,13,0,9,1,174.7,0.087
249,41,4,4,16,4,0,6,1,-1.7,0.0865
250,147,14,14,40,13,0,9,1,135.4,0.0861
1,161,4,4,33,12,0,15,1,29.4,0.3
2,62,3,3,20,6,0,13,1,-22.5,0.2985
3,6,0,0,4,1,0,2,1,-63.0,0.297
4,158,0,0,11,13,0,20,1,-82.0,0.2955
5,6,0,0,1,1,0,1,1,-46.1,0.294
6,6,0,0,2,1,0,3,1,-67.0,0.2926
7,53,0,0,19,6,0,6,1,-26.1,0.2911
8,32,0,0,10,4,0,8,1,-46.9,0.2897
9,5,0,0,3,1,0,2,1,-63.0,0.2882
10,8,0,0,2,1,0,3,1,-56.1,0.2868
11,22,0,0,8,3,0,8,1,-57.6,0.2853
12,13,0,0,5,2,0,2,1,-39.6,0.2839
13,107,2,2,36,13,0,22,1,-22.2,0.2825
14,49,1,1,17,6,0,9,1,-29.9,0.2811
15,92,1,1,22,10,0,14,1,-26.6,0.2797
16,11,0,0,5,1,0,3,1,-53.2,0.2783
17,14,0,0,5,2,0,5,1,-57.5,0.2769
18,53,2,2,18,7,0,4,1,-12.1,0.2755
19,28,1,1,11,4,0,6,1,-34.8,0.2741
20,8,0,0,1,1,0,2,1,-51.0,0.2727
21,7,0,0,1,1,0,0,1,-44.0,0.2714
22,20,0,0,10,3,0,3,1,-31.9,0.27
23,13,0,0,5,2,0,4,1,-52.2,0.2687
24,13,0,0,5,2,0,1,1,-38.6,0.2673
25,113,4,4,33,10,0,19,1,9.9,0.266
26,22,0,0,8,3,0,5,1,-43.6,0.2647
27,80,1,1,31,10,0,15,1,-5.9,0.2633
28,5,0,0,3,1,0,3,1,-65.0,0.262
29,7,0,0,2,1,0,2,1,-54.0,0.2607
30,14,0,0,9,2,0,5,1,-50.2,0.2594
31,31,0,0,9,4,0,7,1,-52.1,0.2581
32,84,1,1,11,11,0,7,1,-20.9,0.2568
33,7,0,0,3,1,0,0,1,-41.6,0.2555
34,8,0,0,3,1,0,3,1,-54.2,0.2543
35,50,0,0,11,6,0,9,1,-51.0,0.253
36,20,0,0,8,3,0,5,1,-47.6,0.2517
37,20,0,0,8,3,0,7,1,-49.8,0.2505
38,18,1,1,6,2,0,5,1,-43.0,0.2492
39,64,1,1,24,8,0,13,1,-21.8,0.248
40,38,0,0,9,5,0,4,1,-34.6,0.2467
41,13,0,0,5,2,0,6,1,-55.0,0.2455
42,146,2,2,48,17,0,28,1,2.4,0.2443
43,28,0,0,8,4,0,7,1,-46.4,0.243
44,31,0,0,13,4,0,8,1,-45.5,0.2418
45,141,1,1,15,14,0,25,1,-54.8,0.2406
46,55,0,0,14,7,0,16,1,-62.6,0.2394
47,98,0,0,16,11,0,13,1,-51.2,0.2382
48,51,0,0,12,6,0,6,1,-40.4,0.237
49,14,0,0,5,2,0,3,1,-48.5,0.2358
50,87,0,0,6,12,0,6,1,-50.0,0.2347
51,111,0,0,31,13,0,16,1,-16.3,0.2335
52,16,1,1,6,2,0,3,1,-40.4,0.2323
53,14,0,0,4,2,0,3,1,-48.2,0.2312
54,74,0,0,13,8,0,14,1,-47.3,0.23
55,62,1,1,10,8,0,9,1,-40.2,0.2289
56,351,2,2,21,37,0,46,1,-129.3,0.2277
57,79,1,1,10,3,0,10,1,-53.7,0.2266
58,32,1,1,4,2,0,8,1,-55.2,0.2254
59,49,0,0,16,6,0,6,1,-27.4,0.2243
60,163,4,4,57,22,0,23,1,55.7,0.2232
61,51,0,0,19,7,0,11,1,-20.0,0.2221
62,13,0,0,8,2,0,5,1,-48.8,0.221
63,169,1,1,38,23,0,28,1,-10.1,0.2199
64,215,0,0,21,22,0,23,1,-61.0,0.2188
65,22,1,1,10,3,0,3,1,-30.1,0.2177
66,8,0,0,2,1,0,2,1,-47.6,0.2166
67,105,0,0,18,14,0,20,1,-49.4,0.2155
68,23,0,0,4,3,0,5,1,-55.6,0.2144
69,6,0,0,2,1,0,3,1,-55.0,0.2133
70,34,0,0,14,5,0,7,1,-30.9,0.2123
71,13,0,0,8,2,0,2,1,-40.7,0.2112
72,6,0,0,2,1,0,2,1,-54.0,0.2102
73,40,1,1,9,5,0,3,1,-19.9,0.2091
74,85,0,0,16,11,0,13,1,-23.9,0.2081
75,96,1,1,21,13,0,17,1,-10.0,0.207
76,24,0,0,8,3,0,6,1,-50.0,0.206
77,14,0,0,8,2,0,2,1,-36.7,0.205
78,24,0,0,7,3,0,7,1,-52.7,0.2039
79,5,0,0,2,1,0,1,1,-49.0,0.2029
80,21,0,0,7,3,0,5,1,-48.2,0.2019
81,21,0,0,8,3,0,7,1,-50.6,0.2009
82,6,0,0,3,1,0,4,1,-57.1,0.1999
83,28,0,0,7,4,0,6,1,-51.0,0.1989
84,188,1,1,13,19,0,17,1,-43.8,0.1979
85,39,1,1,14,5,0,6,1,-23.1,0.1969
86,6,0,0,2,1,0,1,1,-44.1,0.1959
87,29,0,0,10,4,0,8,1,-39.6,0.1949
88,62,2,2,21,8,0,8,1,6.6,0.194
89,8,0,0,1,1,0,2,1,-49.0,0.193
90,31,0,0,10,4,0,5,1,-40.1,0.192
91,87,1,1,27,11,0,9,1,-5.9,0.1911
92,45,2,2,20,6,0,4,1,4.0,0.1901
93,34,0,0,10,5,0,5,1,-38.4,0.1892
94,21,1,1,9,3,0,3,1,-30.3,0.1882
95,29,0,0,9,4,0,5,1,-39.9,0.1873
96,13,0,0,4,2,0,4,1,-53.5,0.1863
97,20,0,0,11,3,0,4,1,-42.3,0.1854
98,21,0,0,9,3,0,6,1,-47.4,0.1845
99,5,0,0,3,1,0,0,1,-41.0,0.1836
100,23,0,0,5,3,0,3,1,-45.8,0.1826
101,43,1,1,15,6,0,8,1,-31.4,0.1817
102,28,0,0,11,4,0,4,1,-30.9,0.1808
103,14,0,0,5,2,0,5,1,-47.5,0.1799
104,21,0,0,6,3,0,7,1,-52.6,0.179
105,20,0,0,7,3,0,10,1,-57.6,0.1781
106,79,0,0,27,11,0,12,1,-6.3,0.1772
107,63,0,0,16,9,0,8,1,-16.3,0.1763
108,34,0,0,10,5,0,8,1,-48.5,0.1755
109,22,0,0,7,3,0,4,1,-34.8,0.1746
110,31,1,1,10,4,0,7,1,-32.8,0.1737
111,49,0,0,21,7,0,8,1,-9.4,0.1728
112,156,1,1,38,21,0,21,1,6.3,0.172
113,76,1,1,19,10,0,6,1,-4.8,0.1711
114,27,1,1,11,4,0,10,1,-43.1,0.1703
115,100,5,5,35,11,0,14,1,29.1,0.1694
116,14,0,0,3,2,0,2,1,-47.2,0.1686
117,30,0,0,9,4,0,7,1,-49.6,0.1677
118,400,4,4,42,43,0,36,0,72.9,0.1669
119,126,2,2,61,17,0,12,1,64.6,0.1661
120,123,1,1,28,16,0,8,1,8.4,0.1652
121,13,0,0,7,2,0,3,1,-45.7,0.1644
122,394,3,3,42,39,0,25,1,13.5,0.1636
123,133,2,2,28,13,0,13,1,-1.2,0.1628
124,16,0,0,3,2,0,6,1,-57.6,0.1619
125,121,1,1,21,12,0,8,1,-11.0,0.1611
126,6,0,0,1,1,0,1,1,-52.0,0.1603
127,63,0,0,23,9,0,7,1,3.3,0.1595
128,129,3,3,37,17,0,15,1,14.1,0.1587
129,13,0,0,8,2,0,5,1,-49.7,0.1579
130,36,0,0,10,5,0,3,1,-31.6,0.1571
131,20,0,0,6,3,0,5,1,-46.6,0.1564
132,22,0,0,7,3,0,7,1,-52.2,0.1556
133,400,1,1,25,51,0,24,0,15.9,0.1548
134,35,0,0,8,5,0,8,1,-54.6,0.154
135,21,0,0,7,3,0,1,1,-31.9,0.1533
136,28,0,0,16,4,0,5,1,-32.9,0.1525
137,6,0,0,3,1,0,1,1,-43.1,0.1517
138,44,0,0,18,6,0,12,1,-37.0,0.151
139,353,3,3,29,39,0,30,1,-4.6,0.1502
140,7,0,0,2,1,0,0,1,-43.1,0.1495
141,20,0,0,10,3,0,3,1,-33.3,0.1487
142,400,0,0,33,53,0,27,0,74.4,0.148
143,21,0,0,10,3,0,1,1,-29.9,0.1472
144,21,0,0,5,3,0,1,1,-40.6,0.1465
145,13,0,0,7,2,0,3,1,-45.2,0.1458
146,222,0,0,14,29,0,23,1,-73.2,0.145
147,20,0,0,4,3,0,4,1,-54.0,0.1443
148,67,0,0,15,9,0,5,1,-16.8,0.1436
149,51,0,0,13,7,0,9,1,-31.5,0.1429
150,7,0,0,3,1,0,0,1,-42.1,0.1422
151,48,1,1,12,7,0,7,1,-27.9,0.1414
152,22,1,1,10,3,0,4,1,-35.2,0.1407
153,27,0,0,9,4,0,6,1,-43.7,0.14
154,27,0,0,8,4,0,3,1,-38.6,0.1393
155,75,0,0,15,11,0,7,1,-30.3,0.1386
156,21,0,0,7,3,0,5,1,-47.6,0.1379
157,286,2,2,26,32,0,20,1,1.3,0.1373
158,20,0,0,9,3,0,2,1,-37.1,0.1366
159,27,0,0,11,4,0,1,1,-32.7,0.1359
160,293,0,0,31,41,0,21,1,-28.6,0.1352
161,92,1,1,34,13,0,11,1,13.2,0.1345
162,400,1,1,23,50,0,30,0,90.4,0.1339
163,174,0,0,29,23,0,20,1,-40.6,0.1332
164,21,0,0,6,3,0,4,1,-45.4,0.1325
165,78,2,2,24,11,0,17,1,-16.5,0.1319
166,6,0,0,2,1,0,0,1,-42.1,0.1312
167,14,0,0,4,2,0,4,1,-52.5,0.1305
168,21,0,0,6,3,0,2,1,-36.5,0.1299
169,6,0,0,2,1,0,1,1,-51.0,0.1292
170,80,0,0,16,10,0,7,1,-5.6,0.1286
171,91,1,1,40,13,0,12,1,23.3,0.128
172,389,2,2,49,49,0,38,1,46.8,0.1273
173,77,0,0,9,11,0,8,1,-66.1,0.1267
174,41,0,0,12,5,0,3,1,-29.0,0.126
175,7,0,0,2,1,0,1,1,-45.1,0.1254
176,7,0,0,3,1,0,0,1,-41.1,0.1248
177,6,0,0,3,1,0,1,1,-43.1,0.1242
178,72,1,1,27,10,0,8,1,0.3,0.1235
179,6,0,0,2,1,0,5,1,-61.0,0.1229
180,28,0,0,14,4,0,2,1,-28.2,0.1223
181,69,0,0,17,10,0,7,1,-26.0,0.1217
182,78,0,0,33,11,0,11,1,-10.2,0.1211
183,63,0,0,15,9,0,5,1,-27.2,0.1205
184,56,0,0,16,8,0,6,1,-21.4,0.1199
185,100,0,0,29,14,0,11,1,-4.0,0.1193
186,92,0,0,23,13,0,10,1,-18.2,0.1187
187,5,0,0,3,1,0,3,1,-53.5,0.1181
188,400,4,4,82,49,0,28,0,134.2,0.1175
189,42,1,1,7,5,0,4,1,-15.9,0.1169
190,20,0,0,7,3,0,3,1,-41.2,0.1163
191,84,1,1,39,12,0,6,1,26.3,0.1157
192,7,0,0,0,1,0,0,1,-51.0,0.1152
193,400,0,0,12,56,0,22,0,-61.1,0.1146
194,91,0,0,23,13,0,5,1,5.6,0.114
195,34,1,1,14,5,0,3,1,-16.1,0.1134
196,21,0,0,9,3,0,4,1,-45.6,0.1129
197,400,3,3,39,56,0,31,0,59.3,0.1123
198,30,0,0,7,4,0,2,1,-36.4,0.1118
199,195,1,1,60,25,0,20,1,83.9,0.1112
200,400,4,4,64,46,0,34,0,104.9,0.1106
201,232,3,3,38,28,0,15,1,109.0,0.1101
202,51,1,1,27,7,0,8,1,-7.5,0.1095
203,29,0,0,10,4,0,10,1,-51.9,0.109
204,20,0,0,6,3,0,6,1,-51.0,0.1084
205,46,0,0,15,6,0,6,1,-25.0,0.1079
206,220,1,1,32,28,0,16,1,32.1,0.1074
207,42,0,0,15,6,0,6,1,-37.5,0.1068
208,233,3,3,76,32,0,37,1,98.7,0.1063
209,49,0,0,19,7,0,16,1,-46.1,0.1058
210,149,0,0,36,20,0,14,1,43.4,0.1052
211,51,0,0,19,7,0,8,1,-19.3,0.1047
212,197,3,3,40,20,0,21,1,39.6,0.1042
213,101,0,0,32,14,0,23,1,-20.8,0.1037
214,20,0,0,9,3,0,7,1,-49.8,0.1031
215,20,0,0,8,3,0,3,1,-40.5,0.1026
216,400,3,3,22,55,0,21,0,21.1,0.1021
217,27,1,1,11,4,0,4,1,-31.5,0.1016
218,400,5,5,39,48,0,19,0,101.4,0.1011
219,261,1,1,30,34,0,25,1,-30.4,0.1006
220,51,0,0,17,7,0,1,1,-10.3,0.1001
221,366,2,2,32,40,0,18,1,-8.8,0.0996
222,400,2,2,39,51,0,32,0,61.7,0.0991
223,255,3,3,46,33,0,22,1,63.8,0.0986
224,400,1,1,36,52,0,31,0,50.0,0.0981
225,35,0,0,13,5,0,7,1,-40.8,0.0976
226,174,1,1,26,23,0,13,1,4.7,0.0971
227,82,0,0,45,12,0,17,1,10.6,0.0966
228,48,1,1,12,7,0,7,1,-36.3,0.0962
229,400,1,1,24,53,0,16,0,14.9,0.0957
230,240,3,3,56,33,0,22,1,73.0,0.0952
231,20,1,1,10,3,0,5,1,-34.0,0.0947
232,136,2,2,57,19,0,22,1,43.9,0.0942
233,230,0,0,23,30,0,12,1,31.7,0.0938
234,400,1,1,49,53,0,19,0,135.7,0.0933
235,400,2,2,42,52,0,14,0,120.9,0.0928
236,172,2,2,63,24,0,20,1,51.5,0.0924
237,48,0,0,21,7,0,10,1,-27.9,0.0919
238,73,1,1,29,10,0,9,1,-0.9,0.0915
239,33,0,0,16,5,0,4,1,-29.6,0.091
240,100,0,0,37,14,0,8,1,27.6,0.0905
241,400,3,3,37,47,0,17,0,73.2,0.0901
242,218,5,5,77,30,0,13,1,124.0,0.0896
243,400,4,4,40,45,0,22,0,106.3,0.0892
244,400,2,2,38,55,0,21,0,73.6,0.0887
245,48,1,1,17,7,0,3,1,4.3,0.0883
246,199,3,3,77,28,0,21,1,92.4,0.0879
247,162,2,2,56,23,0,15,1,63.4,0.0874
248,264,4,4,70,36,0,19,1,80.7,0.087
249,34,0,0,14,5,0,5,1,-32.7,0.0865
250,400,5,5,82,54,0,32,1,187.6,0.0861
1,74,1,1,17,9,0,9,1,-21.4,0.3
2,28,0,0,7,4,0,8,1,-56.7,0.2985
3,13,0,0,5,2,0,6,1,-58.5,0.297
4,13,0,0,6,2,0,4,1,-50.5,0.2955
5,13,0,0,6,2,0,2,1,-44.2,0.294
6,7,0,0,3,1,0,0,1,-42.1,0.2926
7,16,0,0,5,2,0,5,1,-54.5,0.2911
8,21,0,0,8,3,0,8,1,-55.3,0.2897
9,76,0,0,27,10,0,16,1,-32.8,0.2882
10,178,0,0,10,21,0,23,1,-69.0,0.2868
11,33,0,0,10,4,0,6,1,-41.6,0.2853
12,21,1,1,4,3,0,4,1,-38.2,0.2839
13,96,1,1,28,13,0,19,1,-32.6,0.2825
14,24,1,1,6,3,0,6,1,-49.2,0.2811
15,164,4,4,41,20,0,24,1,12.7,0.2797
16,63,0,0,16,8,0,7,1,-33.5,0.2783
17,22,0,0,8,3,0,3,1,-37.6,0.2769
18,43,0,0,10,6,0,4,1,-22.8,0.2755
19,231,1,1,51,32,0,37,1,-6.1,0.2741
20,36,0,0,12,5,0,6,1,-30.8,0.2727
21,71,0,0,13,10,0,4,1,-17.6,0.2714
22,103,1,1,14,14,0,20,1,-49.4,0.27
23,6,0,0,3,1,0,3,1,-54.1,0.2687
24,13,0,0,5,2,0,4,1,-51.5,0.2673
25,77,2,2,25,11,0,9,1,-3.9,0.266
26,42,0,0,13,6,0,7,1,-37.6,0.2647
27,5,0,0,2,1,0,0,1,-59.0,0.2633
28,58,0,0,10,7,0,11,1,-52.4,0.262
29,243,1,1,55,32,0,34,1,1.8,0.2607
30,13,0,0,5,2,0,3,1,-49.5,0.2594
31,13,0,0,5,2,0,2,1,-41.0,0.2581
32,5,0,0,2,1,0,1,1,-50.0,0.2568
33,28,0,0,8,4,0,5,1,-49.3,0.2555
34,231,1,1,36,30,0,34,1,-45.9,0.2543
35,21,0,0,8,3,0,7,1,-53.6,0.253
36,73,0,0,31,10,0,7,1,-0.8,0.2517
37,30,0,0,11,4,0,4,1,-37.7,0.2505
38,6,0,0,3,1,0,3,1,-55.1,0.2492
39,139,0,0,15,19,0,11,1,-28.0,0.248
40,20,0,0,5,3,0,7,1,-54.6,0.2467
41,107,0,0,11,12,0,20,1,-76.4,0.2455
42,81,0,0,14,11,0,10,1,-39.5,0.2443
43,60,0,0,12,8,0,6,1,-29.0,0.243
44,42,0,0,13,5,0,5,1,-35.7,0.2418
45,85,1,1,25,12,0,8,1,-3.7,0.2406
46,126,0,0,17,16,0,19,1,-78.4,0.2394
47,42,1,1,19,6,0,10,1,-30.3,0.2382
48,196,3,3,34,22,0,20,1,14.2,0.237
49,29,0,0,12,4,0,3,1,-31.4,0.2358
50,20,0,0,8,3,0,5,1,-47.7,0.2347
51,95,0,0,12,11,0,13,1,-68.0,0.2335
52,14,0,0,4,2,0,2,1,-38.9,0.2323
